codigo_ine,municipio,provincia,municipio_nombre_humano,num_colegios,num_universidades
16017,Almodóvar del Pinar,Cuenca,Almodóvar del Pinar,0,0
14005,Almodóvar del Río,Córdoba,Almodóvar del Río,10,0
29011,Almogía,Málaga,Almogía,5,0
19021,Almoguera,Guadalajara,Almoguera,2,0
44018,Almohaja,Teruel,Almohaja,0,0
10020,Almoharín,Cáceres,Almoharín,1,0
46034,Almoines,Valencia,Almoines,4,0
50022,Almolda (La),Zaragoza,La Almolda,1,0
50023,Almonacid de la Cuba,Zaragoza,Almonacid de la Cuba,0,0
50024,Almonacid de la Sierra,Zaragoza,Almonacid de la Sierra,2,0
45012,Almonacid de Toledo,Toledo,Almonacid de Toledo,1,0
19022,Almonacid de Zorita,Guadalajara,Almonacid de Zorita,1,0
16018,Almonacid del Marquesado,Cuenca,Almonacid del Marquesado,0,0
21004,Almonaster la Real,Huelva,Almonaster la Real,2,0
21005,Almonte,Huelva,Almonte,18,0
3015,Almoradí,Alicante,Almoradí,10,0
45013,Almorox,Toledo,Almorox,1,0
43011,Almoster,Tarragona,Almoster,2,0
3016,Almudaina,Alicante,Almudaina,0,0
22021,Almudévar,Huesca,Almudévar,3,0
50025,Almunia de Doña Godina (La),Zaragoza,La Almunia de Doña Godina,7,1
22022,Almunia de San Juan,Huesca,Almunia de San Juan,1,0
22023,Almuniente,Huesca,Almuniente,1,0
18017,Almuñécar,Granada,Almuñécar,22,0
13016,Almuradiel,Ciudad Real,Almuradiel,1,0
46035,Almussafes,Valencia,Almussafes,9,1
44019,Alobras,Teruel,Alobras,0,0
19023,Alocén,Guadalajara,Alocén,0,0
48912,Alonsotegi,Bizkaia,Alonsotegi,2,0
29012,Álora,Málaga,Álora,13,0
25022,Alòs de Balaguer,Lleida,Alòs de Balaguer,0,0
21006,Alosno,Huelva,Alosno,6,0
19024,Alovera,Guadalajara,Alovera,10,0
29013,Alozaina,Málaga,Alozaina,4,0
17006,Alp,Girona,Alp,2,0
29014,Alpandeire,Málaga,Alpandeire,0,0
42023,Alpanseque,Soria,Alpanseque,0,0
50026,Alpartir,Zaragoza,Alpartir,2,0
28010,Alpedrete,Madrid,Alpedrete,17,0
8004,Alpens,Barcelona,Alpens,2,0
44020,Alpeñés,Teruel,Alpeñés,0,0
2010,Alpera,Albacete,Alpera,4,0
25023,Alpicat,Lleida,Alpicat,6,0
46036,Alpuente,Valencia,Alpuente,2,0
18904,Alpujarra de la Sierra,Granada,Alpujarra de la Sierra,0,0
3017,Alqueria d'Asnar (L'),Alicante,L' Alqueria d'Asnar,0,0
46037,Alqueria de la Comtessa (L'),Valencia,L' Alqueria de la Comtessa,0,0
12901,Alqueries (Les)/Alquerías del Niño Perdido,Castellón,Les Alqueries/Alquerías del Niño Perdido,0,0
22024,Alquézar,Huesca,Alquézar,1,0
18018,Alquife,Granada,Alquife,2,0
4015,Alsodux,Almería,Alsodux,0,0
25024,Alt Àneu,Lleida,Alt Àneu,0,0
9013,Altable,Burgos,Altable,0,0
43012,Altafulla,Tarragona,Altafulla,6,0
16019,Altarejos,Cuenca,Altarejos,0,0
3018,Altea,Alicante,Altea,11,1
22025,Altorricón,Huesca,Altorricón,3,0
9014,Altos (Los),Burgos,Los Altos,0,0
31010,Altsasu/Alsasua,Navarra,Altsasu/Alsasua,11,0
12012,Altura,Castellón,Altura,3,0
20906,Altzaga,Gipuzkoa,Altzaga,5,0
20007,Altzo,Gipuzkoa,Altzo,2,0
19027,Alustante,Guadalajara,Alustante,0,0
46017,Alzira,Valencia,Alzira,33,0
5012,Amavida,Ávila,Amavida,0,0
34009,Amayuelas de Arriba,Palencia,Amayuelas de Arriba,0,0
50027,Ambel,Zaragoza,Ambel,0,0
28011,Ambite,Madrid,Ambite,1,0
17007,Amer,Girona,Amer,3,0
15002,Ames,A Coruña,Ames,20,0
31013,Améscoa Baja,Navarra,Améscoa Baja,1,0
43013,Ametlla de Mar (L'),Tarragona,L' Ametlla de Mar,0,0
8005,Ametlla del Vallès (L'),Barcelona,L' Ametlla del Vallès,0,0
9016,Ameyugo,Burgos,Ameyugo,0,0
20008,Amezketa,Gipuzkoa,Amezketa,2,0
33003,Amieva,Asturias,Amieva,2,0
32002,Amoeiro,Ourense,Amoeiro,2,0
48003,Amorebieta-Etxano,Bizkaia,Amorebieta-Etxano,10,0
48004,Amoroto,Bizkaia,Amoroto,0,0
43906,Ampolla (L'),Tarragona,L' Ampolla,0,0
43014,Amposta,Tarragona,Amposta,22,1
34010,Ampudia,Palencia,Ampudia,1,0
39002,Ampuero,Cantabria,Ampuero,2,0
1002,Amurrio,Álava,Amurrio,9,0
34011,Amusco,Palencia,Amusco,0,0
47009,Amusquillo,Valladolid,Amusquillo,0,0
44024,Anadón,Teruel,Anadón,0,0
40017,Anaya,Segovia,Anaya,0,0
37029,Anaya de Alba,Salamanca,Anaya de Alba,0,0
28012,Anchuelo,Madrid,Anchuelo,1,0
13017,Anchuras,Ciudad Real,Anchuras,0,0
31014,Ancín/Antzin,Navarra,Ancín/Antzin,1,0
49009,Andavías,Zamora,Andavías,0,0
46038,Andilla,Valencia,Andilla,0,0
20009,Andoain,Gipuzkoa,Andoain,10,0
44025,Andorra,Teruel,Andorra,8,0
31015,Andosilla,Navarra,Andosilla,2,0
7005,Andratx,Illes Balears,Andratx,5,0
23005,Andújar,Jaén,Andújar,35,0
50028,Anento,Zaragoza,Anento,0,0
17008,Anglès,Girona,Anglès,5,0
25027,Anglesola,Lleida,Anglesola,2,0
19031,Angón,Guadalajara,Angón,0,0
26013,Anguciana,La Rioja,Anguciana,0,0
22027,Angüés,Huesca,Angüés,0,0
26014,Anguiano,La Rioja,Anguiano,0,0
19032,Anguita,Guadalajara,Anguita,0,0
9017,Anguix,Burgos,Anguix,0,0
39003,Anievas,Cantabria,Anievas,1,0
50029,Aniñón,Zaragoza,Aniñón,1,0
46039,Anna,Valencia,Anna,4,0
20010,Anoeta,Gipuzkoa,Anoeta,3,0
19033,Anquela del Ducado,Guadalajara,Anquela del Ducado,0,0
19034,Anquela del Pedregal,Guadalajara,Anquela del Pedregal,0,0
22028,Ansó,Huesca,Ansó,0,0
31016,Ansoáin/Antsoain,Navarra,Ansoáin/Antsoain,4,0
4016,Antas,Almería,Antas,5,0
27003,Antas de Ulla,Lugo,Antas de Ulla,2,0
46040,Antella,Valencia,Antella,3,0
29015,Antequera,Málaga,Antequera,40,1
35003,Antigua,Las Palmas,Antigua,2,0
24005,Antigua (La),León,La Antigua,0,0
34012,Antigüedad,Palencia,Antigüedad,0,0
22029,Antillón,Huesca,Antillón,0,0
20011,Antzuola,Gipuzkoa,Antzuola,2,0
31017,Anue,Navarra,Anue,0,0
1049,Añana,Álava,Añana,0,0
40018,Añe,Segovia,Añe,0,0
50030,Añón de Moncayo,Zaragoza,Añón de Moncayo,0,0
14006,Añora,Córdoba,Añora,3,0
31018,Añorbe,Navarra,Añorbe,1,0
45014,Añover de Tajo,Toledo,Añover de Tajo,4,0
37030,Añover de Tormes,Salamanca,Añover de Tormes,0,0
31019,Aoiz/Agoitz,Navarra,Aoiz/Agoitz,4,0
37031,Arabayona de Mógica,Salamanca,Arabayona de Mógica,0,0
21007,Aracena,Huelva,Aracena,8,0
38004,Arafo,Santa Cruz de Tenerife,Arafo,2,0
22032,Aragüés del Puerto,Huesca,Aragüés del Puerto,0,0
41011,Arahal,Sevilla,Arahal,11,0
40019,Arahuetes,Segovia,Arahuetes,0,0
31020,Araitz,Navarra,Araitz,0,0
48005,Arakaldo,Bizkaia,Arakaldo,0,0
31025,Arakil,Navarra,Arakil,0,0
20012,Arama,Gipuzkoa,Arama,0,0
1003,Aramaio,Álava,Aramaio,5,0
31021,Aranarache/Aranaratxe,Navarra,Aranarache/Aranaratxe,0,0
42024,Arancón,Soria,Arancón,0,0
9018,Aranda de Duero,Burgos,Aranda de Duero,22,0
50031,Aranda de Moncayo,Zaragoza,Aranda de Moncayo,0,0
50032,Arándiga,Zaragoza,Arándiga,0,0
9019,Arandilla,Burgos,Arandilla,0,0
16020,Arandilla del Arroyo,Cuenca,Arandilla del Arroyo,0,0
15003,Aranga,A Coruña,Aranga,21,0
31023,Aranguren,Navarra,Aranguren,10,0
28013,Aranjuez,Madrid,Aranjuez,29,3
31024,Arano,Navarra,Arano,0,0
31022,Arantza,Navarra,Arantza,1,0
48006,Arantzazu,Bizkaia,Arantzazu,0,0
19036,Aranzueque,Guadalajara,Aranzueque,0,0
12013,Arañuel,Castellón,Arañuel,0,0
37032,Arapiles,Salamanca,Arapiles,0,0
31026,Aras,Navarra,Aras,0,0
46041,Aras de los Olmos,Valencia,Aras de los Olmos,1,0
9020,Arauzo de Miel,Burgos,Arauzo de Miel,0,0
9021,Arauzo de Salce,Burgos,Arauzo de Salce,0,0
9022,Arauzo de Torre,Burgos,Arauzo de Torre,0,0
19037,Arbancón,Guadalajara,Arbancón,0,0
25029,Arbeca,Lleida,Arbeca,2,0
19038,Arbeteta,Guadalajara,Arbeteta,0,0
31027,Arbizu,Navarra,Arbizu,3,0
36001,Arbo,Pontevedra,Arbo,0,0
43016,Arboç (L'),Tarragona,L' Arboç,0,0
4017,Arboleas,Almería,Arboleas,4,0
43015,Arbolí,Tarragona,Arbolí,0,0
17009,Arbúcies,Girona,Arbúcies,4,0
16905,Arcas,Cuenca,Arcas,0,0
31028,Arce/Artzi,Navarra,Arce/Artzi,0,0
37033,Arcediano,Salamanca,Arcediano,0,0
49010,Arcenillas,Zamora,Arcenillas,0,0
30009,Archena,Murcia,Archena,12,0
29016,Árchez,Málaga,Árchez,0,0
29017,Archidona,Málaga,Archidona,9,0
45015,Arcicóllar,Toledo,Arcicóllar,1,0
37034,Arco (El),Salamanca,El Arco,0,0
34015,Arconada,Palencia,Arconada,0,0
40020,Arcones,Segovia,Arcones,0,0
9023,Arcos,Burgos,Arcos,3,0
31029,Arcos (Los),Navarra,Los Arcos,2,0
42025,Arcos de Jalón,Soria,Arcos de Jalón,3,0
11006,Arcos de la Frontera,Cádiz,Arcos de la Frontera,22,0
49011,Arcos de la Polvorosa,Zamora,Arcos de la Polvorosa,0,0
16022,Arcos de la Sierra,Cuenca,Arcos de la Sierra,0,0
44026,Arcos de las Salinas,Teruel,Arcos de las Salinas,0,0
29018,Ardales,Málaga,Ardales,3,0
50033,Ardisa,Zaragoza,Ardisa,0,0
24006,Ardón,León,Ardón,0,0
48093,Areatza,Bizkaia,Areatza,2,0
31030,Arellano,Navarra,Arellano,0,0
22035,Arén,Huesca,Arén,1,0
5013,Arenal (El),Ávila,El Arenal,1,0
13903,Arenales de San Gregorio,Ciudad Real,Arenales de San Gregorio,1,0
29019,Arenas,Málaga,Arenas,3,0
39004,Arenas de Iguña,Cantabria,Arenas de Iguña,0,0
13018,Arenas de San Juan,Ciudad Real,Arenas de San Juan,1,0
5014,Arenas de San Pedro,Ávila,Arenas de San Pedro,7,0
18020,Arenas del Rey,Granada,Arenas del Rey,2,0
42026,Arenillas,Soria,Arenillas,0,0
9024,Arenillas de Riopisuerga,Burgos,Arenillas de Riopisuerga,0,0
44027,Arens de Lledó,Teruel,Arens de Lledó,0,0
8006,Arenys de Mar,Barcelona,Arenys de Mar,9,0
8007,Arenys de Munt,Barcelona,Arenys de Munt,6,0
26015,Arenzana de Abajo,La Rioja,Arenzana de Abajo,0,0
26016,Arenzana de Arriba,La Rioja,Arenzana de Arriba,0,0
15004,Ares,A Coruña,Ares,1,0
12014,Ares del Maestrat,Castellón,Ares del Maestrat,0,0
31031,Areso,Navarra,Areso,1,0
20013,Aretxabaleta,Gipuzkoa,Aretxabaleta,6,0
5015,Arevalillo,Ávila,Arevalillo,0,0
40021,Arevalillo de Cega,Segovia,Arevalillo de Cega,0,0
5016,Arévalo,Ávila,Arévalo,10,0
42027,Arévalo de la Sierra,Soria,Arévalo de la Sierra,0,0
13019,Argamasilla de Alba,Ciudad Real,Argamasilla de Alba,7,0
13020,Argamasilla de Calatrava,Ciudad Real,Argamasilla de Calatrava,5,0
28014,Arganda del Rey,Madrid,Arganda del Rey,0,0
24007,Arganza,León,Arganza,0,0
49012,Argañín,Zamora,Argañín,0,0
22036,Argavieso,Huesca,Argavieso,0,0
19039,Argecilla,Guadalajara,Argecilla,0,0
17010,Argelaguer,Girona,Argelaguer,1,0
12015,Argelita,Castellón,Argelita,1,0
8008,Argençola,Barcelona,Argençola,0,0
44028,Argente,Teruel,Argente,0,0
43017,Argentera (L'),Tarragona,L' Argentera,0,0
8009,Argentona,Barcelona,Argentona,8,0
45016,Argés,Toledo,Argés,4,0
39005,Argoños,Cantabria,Argoños,1,0
31032,Arguedas,Navarra,Arguedas,2,0
22037,Arguis,Huesca,Arguis,0,0
16024,Arguisuelas,Cuenca,Arguisuelas,0,0
49013,Argujillo,Zamora,Argujillo,0,0
31033,Aria,Navarra,Aria,0,0
7901,Ariany,Illes Balears,Ariany,1,0
31034,Aribe,Navarra,Aribe,0,0
38005,Arico,Santa Cruz de Tenerife,Arico,2,0
9025,Arija,Burgos,Arija,0,0
44029,Ariño,Teruel,Ariño,1,0
50034,Ariza,Zaragoza,Ariza,2,0
23006,Arjona,Jaén,Arjona,12,0
23007,Arjonilla,Jaén,Arjonilla,5,0
9026,Arlanzón,Burgos,Arlanzón,0,0
19040,Armallones,Guadalajara,Armallones,0,0
31035,Armañanzas,Navarra,Armañanzas,0,0
17011,Armentera (L'),Girona,L' Armentera,0,0
37035,Armenteros,Salamanca,Armenteros,1,0
18021,Armilla,Granada,Armilla,18,0
1006,Armiñón,Álava,Armiñón,0,0
40022,Armuña,Segovia,Armuña,0,0
4018,Armuña de Almanzora,Almería,Armuña de Almanzora,1,0
19041,Armuña de Tajuña,Guadalajara,Armuña de Tajuña,0,0
26017,Arnedillo,La Rioja,Arnedillo,1,0
26018,Arnedo,La Rioja,Arnedo,0,0
43018,Arnes,Tarragona,Arnes,1,0
32003,Arnoia (A),Ourense,A Arnoia,0,0
39006,Arnuero,Cantabria,Arnuero,1,0
21008,Aroche,Huelva,Aroche,35,0
38006,Arona,Santa Cruz de Tenerife,Arona,21,0
49014,Arquillinos,Zamora,Arquillinos,0,0
23008,Arquillos,Jaén,Arquillos,4,0
49015,Arrabalde,Zamora,Arrabalde,0,0
1037,Arraia-Maeztu,Álava,Arraia-Maeztu,2,0
16025,Arrancacepas,Cuenca,Arrancacepas,0,0
48009,Arrankudiaga,Bizkaia,Arrankudiaga,2,0
20055,Arrasate/Mondragón,Gipuzkoa,Arrasate/Mondragón,20,1
48914,Arratzu,Bizkaia,Arratzu,3,0
1008,Arratzua-Ubarrundia,Álava,Arratzua-Ubarrundia,0,0
9027,Arraya de Oca,Burgos,Arraya de Oca,0,0
35004,Arrecife,Las Palmas,Arrecife,28,0
39007,Arredondo,Cantabria,Arredondo,0,0
25031,Arres,Lleida,Arres,0,0
29020,Arriate,Málaga,Arriate,4,0
48010,Arrieta,Bizkaia,Arrieta,2,0
48011,Arrigorriaga,Bizkaia,Arrigorriaga,4,0
13021,Arroba de los Montes,Ciudad Real,Arroba de los Montes,1,0
31036,Arróniz,Navarra,Arróniz,1,0
47010,Arroyo de la Encomienda,Valladolid,Arroyo de la Encomienda,11,0
10021,Arroyo de la Luz,Cáceres,Arroyo de la Luz,5,0
19042,Arroyo de las Fraguas,Guadalajara,Arroyo de las Fraguas,0,0
6012,Arroyo de San Serván,Badajoz,Arroyo de San Serván,2,0
23905,Arroyo del Ojanco,Jaén,Arroyo del Ojanco,3,0
10023,Arroyomolinos,Cáceres,Arroyomolinos,1,0
28015,Arroyomolinos,Madrid,Arroyomolinos,23,0
10022,Arroyomolinos de la Vera,Cáceres,Arroyomolinos de la Vera,0,0
21009,Arroyomolinos de León,Huelva,Arroyomolinos de León,2,0
31037,Arruazu,Navarra,Arruazu,0,0
26019,Arrúbal,La Rioja,Arrúbal,0,0
25032,Arsèguel,Lleida,Arsèguel,0,0
7006,Artà,Illes Balears,Artà,7,0
31038,Artajona,Navarra,Artajona,3,0
12016,Artana,Castellón,Artana,3,0
31039,Artazu,Navarra,Artazu,0,0
48023,Artea,Bizkaia,Artea,6,0
15005,Arteixo,A Coruña,Arteixo,169,0
35005,Artenara,Las Palmas,Artenara,9,0
8010,Artés,Barcelona,Artés,6,0
25033,Artesa de Lleida,Lleida,Artesa de Lleida,3,0
25034,Artesa de Segre,Lleida,Artesa de Segre,4,0
50035,Artieda,Zaragoza,Artieda,0,0
48008,Artzentales,Bizkaia,Artzentales,1,0
1004,Artziniega,Álava,Artziniega,3,0
35006,Arucas,Las Palmas,Arucas,22,1
15006,Arzúa,A Coruña,Arzúa,29,0
43019,Ascó,Tarragona,Ascó,3,0
50036,Asín,Zaragoza,Asín,0,0
25036,Aspa,Lleida,Aspa,0,0
49016,Aspariegos,Zamora,Aspariegos,0,0
1009,Asparrena,Álava,Asparrena,2,0
3019,Aspe,Alicante,Aspe,16,0
20014,Asteasu,Gipuzkoa,Asteasu,2,0
20903,Astigarraga,Gipuzkoa,Astigarraga,4,0
39008,Astillero (El),Cantabria,El Astillero,10,0
24008,Astorga,León,Astorga,13,0
34017,Astudillo,Palencia,Astudillo,1,0
49017,Asturianos,Zamora,Asturianos,0,0
29021,Atajate,Málaga,Atajate,2,0
6013,Atalaya,Badajoz,Atalaya,0,0
37037,Atalaya (La),Salamanca,La Atalaya,0,0
16026,Atalaya del Cañavate,Cuenca,Atalaya del Cañavate,0,0
19043,Atanzón,Guadalajara,Atanzón,0,0
9029,Atapuerca,Burgos,Atapuerca,0,0
47011,Ataquines,Valladolid,Ataquines,1,0
18022,Atarfe,Granada,Atarfe,19,0
20015,Ataun,Gipuzkoa,Ataun,2,0
28016,Atazar (El),Madrid,El Atazar,0,0
50037,Atea,Zaragoza,Atea,0,0
50038,Ateca,Zaragoza,Ateca,3,0
31040,Atez/Atetz,Navarra,Atez/Atetz,0,0
19044,Atienza,Guadalajara,Atienza,1,0
48091,Atxondo,Bizkaia,Atxondo,2,0
46003,Atzeneta d'Albaida,Valencia,Atzeneta d'Albaida,3,0
12001,Atzeneta del Maestrat,Castellón,Atzeneta del Maestrat,2,0
3001,Atzúbia (L'),Alicante,L' Atzúbia,0,0
48070,Aulesti,Bizkaia,Aulesti,0,0
19045,Auñón,Guadalajara,Auñón,0,0
31058,Auritz/Burguete,Navarra,Auritz/Burguete,1,0
26020,Ausejo,La Rioja,Ausejo,2,0
42028,Ausejo de la Sierra,Soria,Ausejo de la Sierra,0,0
9030,Ausines (Los),Burgos,Los Ausines,0,0
34018,Autilla del Pino,Palencia,Autilla del Pino,0,0
34019,Autillo de Campos,Palencia,Autillo de Campos,0,0
26021,Autol,La Rioja,Autol,3,0
5017,Aveinte,Ávila,Aveinte,0,0
5018,Avellaneda,Ávila,Avellaneda,0,0
25037,Avellanes i Santa Linya (Les),Lleida,Les Avellanes i Santa Linya,0,0
9032,Avellanosa de Muñó,Burgos,Avellanosa de Muñó,0,0
8011,Avià,Barcelona,Avià,3,0
5019,Ávila,Ávila,Ávila,41,2
33004,Avilés,Asturias,Avilés,48,0
8012,Avinyó,Barcelona,Avinyó,4,0
17012,Avinyonet de Puigventós,Girona,Avinyonet de Puigventós,2,0
8013,Avinyonet del Penedès,Barcelona,Avinyonet del Penedès,0,0
32004,Avión,Ourense,Avión,0,0
1010,Ayala/Aiara,Álava,Ayala/Aiara,3,0
21010,Ayamonte,Huelva,Ayamonte,14,0
31041,Ayegui/Aiegi,Navarra,Ayegui/Aiegi,2,0
22039,Ayerbe,Huesca,Ayerbe,6,0
40024,Ayllón,Segovia,Ayllón,3,0
2011,Ayna,Albacete,Ayna,1,0
12017,Ayódar,Castellón,Ayódar,0,0
49018,Ayoó de Vidriales,Zamora,Ayoó de Vidriales,1,0
46044,Ayora,Valencia,Ayora,5,0
34020,Ayuela,Palencia,Ayuela,0,0
31042,Azagra,Navarra,Azagra,4,0
44031,Azaila,Teruel,Azaila,0,0
22040,Azanuy-Alins,Huesca,Azanuy-Alins,0,0
22041,Azara,Huesca,Azara,0,0
20017,Azkoitia,Gipuzkoa,Azkoitia,8,0
22042,Azlor,Huesca,Azlor,0,0
41012,Aznalcázar,Sevilla,Aznalcázar,6,0
41013,Aznalcóllar,Sevilla,Aznalcóllar,7,0
26022,Azofra,La Rioja,Azofra,0,0
20018,Azpeitia,Gipuzkoa,Azpeitia,10,0
6014,Azuaga,Badajoz,Azuaga,8,0
50039,Azuara,Zaragoza,Azuara,1,0
12018,Azuébar,Castellón,Azuébar,0,0
31043,Azuelo,Navarra,Azuelo,0,0
19046,Azuqueca de Henares,Guadalajara,Azuqueca de Henares,23,0
45017,Azután,Toledo,Azután,0,0
37038,Babilafuente,Salamanca,Babilafuente,2,0
4019,Bacares,Almería,Bacares,8,0
6015,Badajoz,Badajoz,Badajoz,101,1
8015,Badalona,Barcelona,Badalona,130,1
26023,Badarán,La Rioja,Badarán,1,0
44032,Bádenas,Teruel,Bádenas,0,0
8904,Badia del Vallès,Barcelona,Badia del Vallès,9,0
41014,Badolatosa,Sevilla,Badolatosa,6,0
50040,Badules,Zaragoza,Badules,0,0
22043,Baélls,Huesca,Baélls,1,0
14007,Baena,Córdoba,Baena,13,0
23009,Baeza,Jaén,Baeza,14,0
8016,Bagà,Barcelona,Bagà,3,0
44033,Báguena,Teruel,Báguena,0,0
50041,Bagüés,Zaragoza,Bagüés,0,0
47012,Bahabón,Valladolid,Bahabón,0,0
9033,Bahabón de Esgueva,Burgos,Bahabón de Esgueva,0,0
19047,Baides,Guadalajara,Baides,0,0
23010,Bailén,Jaén,Bailén,17,0
22044,Bailo,Huesca,Bailo,0,0
36003,Baiona,Pontevedra,Baiona,6,0
25039,Baix Pallars,Lleida,Baix Pallars,12,0
31044,Bakaiku,Navarra,Bakaiku,0,0
48012,Bakio,Bizkaia,Bakio,27,0
25040,Balaguer,Lleida,Balaguer,15,0
4904,Balanegra,Almería,Balanegra,0,0
2012,Balazote,Albacete,Balazote,4,0
9034,Balbases (Los),Burgos,Los Balbases,0,0
24009,Balboa,León,Balboa,1,0
50042,Balconchán,Zaragoza,Balconchán,0,0
22045,Baldellou,Huesca,Baldellou,0,0
27004,Baleira,Lugo,Baleira,2,0
8017,Balenyà,Barcelona,Balenyà,0,0
20904,Baliarrain,Gipuzkoa,Baliarrain,1,0
2014,Ballestero (El),Albacete,El Ballestero,0,0
13022,Ballesteros de Calatrava,Ciudad Real,Ballesteros de Calatrava,1,0
22046,Ballobar,Huesca,Ballobar,2,0
48090,Balmaseda,Bizkaia,Balmaseda,6,0
3020,Balones,Alicante,Balones,0,0
2013,Balsa de Ves,Albacete,Balsa de Ves,0,0
8018,Balsareny,Barcelona,Balsareny,3,0
34022,Baltanás,Palencia,Baltanás,1,0
32005,Baltar,Ourense,Baltar,0,0
22047,Banastás,Huesca,Banastás,0,0
32006,Bande,Ourense,Bande,4,0
7007,Banyalbufar,Illes Balears,Banyalbufar,0,0
3021,Banyeres de Mariola,Alicante,Banyeres de Mariola,8,0
43020,Banyeres del Penedès,Tarragona,Banyeres del Penedès,2,0
17015,Banyoles,Girona,Banyoles,17,0
15007,Baña (A),A Coruña,A Baña,12,0
26024,Bañares,La Rioja,Bañares,0,0
24010,Bañeza (La),León,La Bañeza,7,0
37039,Bañobárez,Salamanca,Bañobárez,0,0
44034,Bañón,Teruel,Bañón,0,0
1011,Baños de Ebro/Mañueta,Álava,Baños de Ebro/Mañueta,0,0
23011,Baños de la Encina,Jaén,Baños de la Encina,4,0
32007,Baños de Molgas,Ourense,Baños de Molgas,1,0
10024,Baños de Montemayor,Cáceres,Baños de Montemayor,1,0
26026,Baños de Río Tobía,La Rioja,Baños de Río Tobía,3,0
26025,Baños de Rioja,La Rioja,Baños de Rioja,0,0
19048,Baños de Tajo,Guadalajara,Baños de Tajo,0,0
9035,Baños de Valdearados,Burgos,Baños de Valdearados,0,0
19049,Bañuelos,Guadalajara,Bañuelos,0,0
9036,Bañuelos de Bureba,Burgos,Bañuelos de Bureba,0,0
34024,Baquerín de Campos,Palencia,Baquerín de Campos,0,0
16027,Barajas de Melo,Cuenca,Barajas de Melo,2,0
48013,Barakaldo,Bizkaia,Barakaldo,0,0
27901,Baralla,Lugo,Baralla,0,0
31901,Barañáin/Barañain,Navarra,Barañáin/Barañain,0,0
42029,Baraona,Soria,Baraona,0,0
31045,Barásoain,Navarra,Barásoain,1,0
32008,Barbadás,Ourense,Barbadás,0,0
37040,Barbadillo,Salamanca,Barbadillo,1,0
9037,Barbadillo de Herreros,Burgos,Barbadillo de Herreros,0,0
9038,Barbadillo del Mercado,Burgos,Barbadillo del Mercado,0,0
9039,Barbadillo del Pez,Burgos,Barbadillo del Pez,0,0
37041,Barbalos,Salamanca,Barbalos,0,0
31046,Barbarin,Navarra,Barbarin,0,0
22048,Barbastro,Huesca,Barbastro,12,0
11007,Barbate,Cádiz,Barbate,13,0
25041,Barbens,Lleida,Barbens,2,0
43021,Barberà de la Conca,Tarragona,Barberà de la Conca,2,0
8252,Barberà del Vallès,Barcelona,Barberà del Vallès,24,0
50043,Bárboles,Zaragoza,Bárboles,0,0
40025,Barbolla,Segovia,Barbolla,0,0
22049,Barbués,Huesca,Barbués,0,0
22050,Barbuñales,Huesca,Barbuñales,0,0
42030,Barca,Soria,Barca,0,0
22051,Bárcabo,Huesca,Bárcabo,0,0
6016,Barcarrota,Badajoz,Barcarrota,2,0
8019,Barcelona,Barcelona,Barcelona,1010,14
34025,Bárcena de Campos,Palencia,Bárcena de Campos,0,0
39009,Bárcena de Cicero,Cantabria,Bárcena de Cicero,0,0
39010,Bárcena de Pie de Concha,Cantabria,Bárcena de Pie de Concha,0,0
37042,Barceo,Salamanca,Barceo,0,0
16029,Barchín del Hoyo,Cuenca,Barchín del Hoyo,0,0
47013,Barcial de la Loma,Valladolid,Barcial de la Loma,0,0
49019,Barcial del Barco,Zamora,Barcial del Barco,0,0
45018,Barcience,Toledo,Barcience,1,0
5021,Barco de Ávila (El),Ávila,El Barco de Ávila,3,0
32009,Barco de Valdeorras (O),Ourense,O Barco de Valdeorras,0,0
42031,Barcones,Soria,Barcones,0,0
50044,Bardallur,Zaragoza,Bardallur,0,0
39011,Bareyo,Cantabria,Bareyo,1,0
45019,Bargas,Toledo,Bargas,5,0
31047,Bargota,Navarra,Bargota,0,0
31048,Barillas,Navarra,Barillas,0,0
24011,Barjas,León,Barjas,0,0
38007,Barlovento,Santa Cruz de Tenerife,Barlovento,2,0
25042,Baronia de Rialb (La),Lleida,La Baronia de Rialb,0,0
12020,Barracas,Castellón,Barracas,0,0
44035,Barrachina,Teruel,Barrachina,0,0
5022,Barraco (El),Ávila,El Barraco,10,0
10025,Barrado,Cáceres,Barrado,0,0
2015,Barrax,Albacete,Barrax,2,0
27005,Barreiros,Lugo,Barreiros,10,0
48014,Barrika,Bizkaia,Barrika,2,0
9041,Barrio de Muñó,Burgos,Barrio de Muñó,0,0
19050,Barriopedro,Guadalajara,Barriopedro,0,0
11008,Barrios (Los),Cádiz,Los Barrios,15,0
9043,Barrios de Bureba (Los),Burgos,Los Barrios de Bureba,0,0
9044,Barrios de Colina,Burgos,Barrios de Colina,0,0
24012,Barrios de Luna (Los),León,Los Barrios de Luna,0,0
36002,Barro,Pontevedra,Barro,0,0
5023,Barromán,Ávila,Barromán,0,0
37044,Barruecopardo,Salamanca,Barruecopardo,1,0
34027,Barruelo de Santullán,Palencia,Barruelo de Santullán,1,0
47014,Barruelo del Valle,Valladolid,Barruelo del Valle,0,0
1013,Barrundia,Álava,Barrundia,2,0
46046,Barx,Valencia,Barx,1,0
46045,Barxeta,Valencia,Barxeta,3,0
31049,Basaburua,Navarra,Basaburua,2,0
40026,Basardilla,Segovia,Basardilla,0,0
