municipio,provincia,codigo_ine,num_universidades
Arraya de Oca,Burgos,9027,0
Arrecife,Las Palmas,35004,0
Arredondo,Cantabria,39007,0
Arres,Lleida,25031,0
Arriate,Málaga,29020,0
Arrieta,Bizkaia,48010,0
Arrigorriaga,Bizkaia,48011,0
Arroba de los Montes,Ciudad Real,13021,0
Arróniz,Navarra,31036,0
Arroyo de la Encomienda,Valladolid,47010,0
Arroyo de la Luz,Cáceres,10021,0
Arroyo de las Fraguas,Guadalajara,19042,0
Arroyo de San Serván,Badajoz,6012,0
Arroyo del Ojanco,Jaén,23905,0
Arroyomolinos,Cáceres,10023,0
Arroyomolinos,Madrid,28015,0
Arroyomolinos de la Vera,Cáceres,10022,0
Arroyomolinos de León,Huelva,21009,0
Arruazu,Navarra,31037,0
Arrúbal,La Rioja,26019,0
Arsèguel,Lleida,25032,0
Artà,Illes Balears,7006,0
Artajona,Navarra,31038,0
Artana,Castellón,12016,0
Artazu,Navarra,31039,0
Artea,Bizkaia,48023,0
Arteixo,A Coruña,15005,0
Artenara,Las Palmas,35005,0
Artés,Barcelona,8010,0
Artesa de Lleida,Lleida,25033,0
Artesa de Segre,Lleida,25034,0
Artieda,Zaragoza,50035,0
Artzentales,Bizkaia,48008,0
Artziniega,Álava,1004,0
Arucas,Las Palmas,35006,1
Arzúa,A Coruña,15006,0
Ascó,Tarragona,43019,0
Asín,Zaragoza,50036,0
Aspa,Lleida,25036,0
Aspariegos,Zamora,49016,0
Asparrena,Álava,1009,0
Aspe,Alicante,3019,0
Asteasu,Gipuzkoa,20014,0
Astigarraga,Gipuzkoa,20903,0
Astillero (El),Cantabria,39008,0
Astorga,León,24008,0
Astudillo,Palencia,34017,0
Asturianos,Zamora,49017,0
Atajate,Málaga,29021,0
Atalaya,Badajoz,6013,0
Atalaya (La),Salamanca,37037,0
Atalaya del Cañavate,Cuenca,16026,0
Atanzón,Guadalajara,19043,0
Atapuerca,Burgos,9029,0
Ataquines,Valladolid,47011,0
Atarfe,Granada,18022,0
Ataun,Gipuzkoa,20015,0
Atazar (El),Madrid,28016,0
Atea,Zaragoza,50037,0
Ateca,Zaragoza,50038,0
Atez/Atetz,Navarra,31040,0
Atienza,Guadalajara,19044,0
Atxondo,Bizkaia,48091,0
Atzeneta d'Albaida,Valencia,46003,0
Atzeneta del Maestrat,Castellón,12001,0
Atzúbia (L'),Alicante,3001,0
Aulesti,Bizkaia,48070,0
Auñón,Guadalajara,19045,0
Auritz/Burguete,Navarra,31058,0
Ausejo,La Rioja,26020,0
Ausejo de la Sierra,Soria,42028,0
Ausines (Los),Burgos,9030,0
Autilla del Pino,Palencia,34018,0
Autillo de Campos,Palencia,34019,0
Autol,La Rioja,26021,0
Aveinte,Ávila,5017,0
Avellaneda,Ávila,5018,0
Avellanes i Santa Linya (Les),Lleida,25037,0
Avellanosa de Muñó,Burgos,9032,0
Avià,Barcelona,8011,0
Ávila,Ávila,5019,2
Avilés,Asturias,33004,0
Avinyó,Barcelona,8012,0
Avinyonet de Puigventós,Girona,17012,0
Avinyonet del Penedès,Barcelona,8013,0
Avión,Ourense,32004,0
Ayala/Aiara,Álava,1010,0
Ayamonte,Huelva,21010,0
Ayegui/Aiegi,Navarra,31041,0
Ayerbe,Huesca,22039,0
Ayllón,Segovia,40024,0
Ayna,Albacete,2011,0
Ayódar,Castellón,12017,0
Ayoó de Vidriales,Zamora,49018,0
Ayora,Valencia,46044,0
Ayuela,Palencia,34020,0
Azagra,Navarra,31042,0
Azaila,Teruel,44031,0
Azanuy-Alins,Huesca,22040,0
Azara,Huesca,22041,0
Azkoitia,Gipuzkoa,20017,0
Azlor,Huesca,22042,0
Aznalcázar,Sevilla,41012,0
Aznalcóllar,Sevilla,41013,0
Azofra,La Rioja,26022,0
Azpeitia,Gipuzkoa,20018,0
Azuaga,Badajoz,6014,0
Azuara,Zaragoza,50039,0
Azuébar,Castellón,12018,0
Azuelo,Navarra,31043,0
Azuqueca de Henares,Guadalajara,19046,0
Azután,Toledo,45017,0
Babilafuente,Salamanca,37038,0
Bacares,Almería,4019,0
Badajoz,Badajoz,6015,1
Badalona,Barcelona,8015,1
Badarán,La Rioja,26023,0
Bádenas,Teruel,44032,0
Badia del Vallès,Barcelona,8904,0
Badolatosa,Sevilla,41014,0
Badules,Zaragoza,50040,0
Baélls,Huesca,22043,0
Baena,Córdoba,14007,0
Baeza,Jaén,23009,0
Bagà,Barcelona,8016,0
Báguena,Teruel,44033,0
Bagüés,Zaragoza,50041,0
Bahabón,Valladolid,47012,0
Bahabón de Esgueva,Burgos,9033,0
Baides,Guadalajara,19047,0
Bailén,Jaén,23010,0
Bailo,Huesca,22044,0
Baiona,Pontevedra,36003,0
Baix Pallars,Lleida,25039,0
Bakaiku,Navarra,31044,0
Bakio,Bizkaia,48012,0
Balaguer,Lleida,25040,0
Balanegra,Almería,4904,0
Balazote,Albacete,2012,0
Balbases (Los),Burgos,9034,0
Balboa,León,24009,0
Balconchán,Zaragoza,50042,0
Baldellou,Huesca,22045,0
Baleira,Lugo,27004,0
Balenyà,Barcelona,8017,0
Baliarrain,Gipuzkoa,20904,0
Ballestero (El),Albacete,2014,0
Ballesteros de Calatrava,Ciudad Real,13022,0
Ballobar,Huesca,22046,0
Balmaseda,Bizkaia,48090,0
Balones,Alicante,3020,0
Balsa de Ves,Albacete,2013,0
Balsareny,Barcelona,8018,0
Baltanás,Palencia,34022,0
Baltar,Ourense,32005,0
Banastás,Huesca,22047,0
Bande,Ourense,32006,0
Banyalbufar,Illes Balears,7007,0
Banyeres de Mariola,Alicante,3021,0
Banyeres del Penedès,Tarragona,43020,0
Banyoles,Girona,17015,0
Baña (A),A Coruña,15007,0
Bañares,La Rioja,26024,0
Bañeza (La),León,24010,0
Bañobárez,Salamanca,37039,0
Bañón,Teruel,44034,0
Baños de Ebro/Mañueta,Álava,1011,0
Baños de la Encina,Jaén,23011,0
Baños de Molgas,Ourense,32007,0
Baños de Montemayor,Cáceres,10024,0
Baños de Río Tobía,La Rioja,26026,0
Baños de Rioja,La Rioja,26025,0
Baños de Tajo,Guadalajara,19048,0
Baños de Valdearados,Burgos,9035,0
Bañuelos,Guadalajara,19049,0
Bañuelos de Bureba,Burgos,9036,0
Baquerín de Campos,Palencia,34024,0
Barajas de Melo,Cuenca,16027,0
Barakaldo,Bizkaia,48013,0
Baralla,Lugo,27901,0
Barañáin/Barañain,Navarra,31901,0
Baraona,Soria,42029,0
Barásoain,Navarra,31045,0
Barbadás,Ourense,32008,0
Barbadillo,Salamanca,37040,0
Barbadillo de Herreros,Burgos,9037,0
Barbadillo del Mercado,Burgos,9038,0
Barbadillo del Pez,Burgos,9039,0
Barbalos,Salamanca,37041,0
Barbarin,Navarra,31046,0
Barbastro,Huesca,22048,0
Barbate,Cádiz,11007,0
Barbens,Lleida,25041,0
Barberà de la Conca,Tarragona,43021,0
Barberà del Vallès,Barcelona,8252,0
Bárboles,Zaragoza,50043,0
Barbolla,Segovia,40025,0
Barbués,Huesca,22049,0
Barbuñales,Huesca,22050,0
Barca,Soria,42030,0
Bárcabo,Huesca,22051,0
Barcarrota,Badajoz,6016,0
Barcelona,Barcelona,8019,14
Bárcena de Campos,Palencia,34025,0
Bárcena de Cicero,Cantabria,39009,0
Bárcena de Pie de Concha,Cantabria,39010,0
Barceo,Salamanca,37042,0
Barchín del Hoyo,Cuenca,16029,0
Barcial de la Loma,Valladolid,47013,0
Barcial del Barco,Zamora,49019,0
Barcience,Toledo,45018,0
Barco de Ávila (El),Ávila,5021,0
Barco de Valdeorras (O),Ourense,32009,0
Barcones,Soria,42031,0
Bardallur,Zaragoza,50044,0
Bareyo,Cantabria,39011,0
Bargas,Toledo,45019,0
Bargota,Navarra,31047,0
Barillas,Navarra,31048,0
Barjas,León,24011,0
Barlovento,Santa Cruz de Tenerife,38007,0
Baronia de Rialb (La),Lleida,25042,0
Barracas,Castellón,12020,0
Barrachina,Teruel,44035,0
Barraco (El),Ávila,5022,0
Barrado,Cáceres,10025,0
Barrax,Albacete,2015,0
Barreiros,Lugo,27005,0
Barrika,Bizkaia,48014,0
Barrio de Muñó,Burgos,9041,0
Barriopedro,Guadalajara,19050,0
Barrios (Los),Cádiz,11008,0
Barrios de Bureba (Los),Burgos,9043,0
Barrios de Colina,Burgos,9044,0
Barrios de Luna (Los),León,24012,0
Barro,Pontevedra,36002,0
Barromán,Ávila,5023,0
Barruecopardo,Salamanca,37044,0
Barruelo de Santullán,Palencia,34027,0
Barruelo del Valle,Valladolid,47014,0
Barrundia,Álava,1013,0
Barx,Valencia,46046,0
Barxeta,Valencia,46045,0
Basaburua,Navarra,31049,0
Basardilla,Segovia,40026,0
Basauri,Bizkaia,48015,0
Bàscara,Girona,17016,0
Basconcillos del Tozo,Burgos,9045,0
Báscones de Ojeda,Palencia,34028,0
Bascuñana,Burgos,9046,0
Bascuñana de San Pedro,Cuenca,16030,0
Bassella,Lleida,25044,0
Bastida (La),Salamanca,37045,0
Batea,Tarragona,43022,0
Baterno,Badajoz,6017,0
Batres,Madrid,28017,0
Bausen,Lleida,25045,0
Bayárcal,Almería,4020,0
Bayarque,Almería,4021,0
Bayubas de Abajo,Soria,42032,0
Bayubas de Arriba,Soria,42033,0
Baza,Granada,18023,0
Baztan,Navarra,31050,0
Bea,Teruel,44036,0
Beade,Ourense,32010,0
Beamud,Cuenca,16031,0
Beariz,Ourense,32011,0
Beas,Huelva,21011,0
Beas de Granada,Granada,18024,0
Beas de Guadix,Granada,18025,0
Beas de Segura,Jaén,23012,0
Beasain,Gipuzkoa,20019,0
Becedas,Ávila,5024,0
Becedillas,Ávila,5025,0
Beceite,Teruel,44037,0
Becerreá,Lugo,27006,0
Becerril de Campos,Palencia,34029,0
Becerril de la Sierra,Madrid,28018,0
Becilla de Valderaduey,Valladolid,47015,0
Bédar,Almería,4022,0
Bedia,Bizkaia,48092,0
Bedmar y Garcíez,Jaén,23902,0
Begíjar,Jaén,23014,0
Begonte,Lugo,27007,0
Begues,Barcelona,8020,0
Begur,Girona,17013,0
Beintza-Labaien,Navarra,31137,0
Beire,Navarra,31051,0
Beires,Almería,4023,0
Beizama,Gipuzkoa,20020,0
Béjar,Salamanca,37046,1
Bejís,Castellón,12022,0
Belalcázar,Córdoba,14008,0
Belascoáin,Navarra,31052,0
Belauntza,Gipuzkoa,20021,0
Belbimbre,Burgos,9047,0
Belchite,Zaragoza,50045,0
Beleña,Salamanca,37047,0
Bèlgida,Valencia,46047,0
Belianes,Lleida,25046,0
Belinchón,Cuenca,16032,0
Bell-lloc d'Urgell,Lleida,25048,0
Bellaguarda,Lleida,25170,0
Bellcaire d'Empordà,Girona,17018,0
Bellcaire d'Urgell,Lleida,25047,0
Bellmunt d'Urgell,Lleida,25049,0
Bellmunt del Priorat,Tarragona,43023,0
Bello,Teruel,44039,0
Bellprat,Barcelona,8021,0
Bellpuig,Lleida,25050,0
Bellreguard,Valencia,46048,0
Bellús,Valencia,46049,0
Bellvei,Tarragona,43024,0
Bellver de Cerdanya,Lleida,25051,0
Bellvís,Lleida,25052,0
Belmez,Córdoba,14009,1
Bélmez de la Moraleda,Jaén,23015,0
Belmonte,Cuenca,16033,0
Belmonte de Campos,Palencia,34031,0
Belmonte de Gracián,Zaragoza,50046,0
Belmonte de Miranda,Asturias,33005,0
Belmonte de San José,Teruel,44038,0
Belmonte de Tajo,Madrid,28019,0
Belmontejo,Cuenca,16034,0
Belorado,Burgos,9048,0
Belver de Cinca,Huesca,22052,0
Belver de los Montes,Zamora,49020,0
Belvís de la Jara,Toledo,45020,0
Belvís de Monroy,Cáceres,10026,0
Bembibre,León,24014,0
Benabarre,Huesca,22053,0
Benacazón,Sevilla,41015,0
Benadalid,Málaga,29022,0
Benafarces,Valladolid,47016,0
Benafer,Castellón,12024,0
Benafigos,Castellón,12025,0
Benagéber,Valencia,46050,0
Benaguasil,Valencia,46051,0
Benahadux,Almería,4024,0
Benahavís,Málaga,29023,0
Benalauría,Málaga,29024,0
Benalmádena,Málaga,29025,0
Benalúa,Granada,18027,0
Benalúa de las Villas,Granada,18028,0
Benalup-Casas Viejas,Cádiz,11901,0
Benamargosa,Málaga,29026,0
Benamaurel,Granada,18029,0
Benamejí,Córdoba,14010,0
Benamocarra,Málaga,29027,0
Benaocaz,Cádiz,11009,0
Benaoján,Málaga,29028,0
Benarrabá,Málaga,29029,0
Benasau,Alicante,3022,0
Benasque,Huesca,22054,0
Benassal,Castellón,12026,0
Benatae,Jaén,23016,0
Benavent de Segrià,Lleida,25053,0
Benavente,Zamora,49021,0
Benavides,León,24015,0
Benavites,Valencia,46052,0
Benegiles,Zamora,49022,0
Beneixama,Alicante,3023,0
Beneixida,Valencia,46053,0
Benejúzar,Alicante,3024,0
Benetússer,Valencia,46054,0
Benferri,Alicante,3025,0
Beniarbeig,Alicante,3026,0
Beniardá,Alicante,3027,0
Beniarjó,Valencia,46055,0
Beniarrés,Alicante,3028,0
Beniatjar,Valencia,46056,0
Benicarló,Castellón,12027,0
Benicasim/Benicàssim,Castellón,12028,0
Benicolet,Valencia,46057,0
Benicull de Xúquer,Valencia,46904,0
Benidoleig,Alicante,3030,0
Benidorm,Alicante,3031,1
Beniel,Murcia,30010,0
Benifaió,Valencia,46060,0
Benifairó de la Valldigna,Valencia,46059,0
Benifairó de les Valls,Valencia,46058,0
Benifallet,Tarragona,43025,0
Benifallim,Alicante,3032,0
Benifato,Alicante,3033,0
Beniflá,Valencia,46061,0
Benigànim,Valencia,46062,0
Benigembla,Alicante,3029,0
Benijófar,Alicante,3034,0
Benilloba,Alicante,3035,0
Benillup,Alicante,3036,0
Benimantell,Alicante,3037,0
Benimarfull,Alicante,3038,0
Benimassot,Alicante,3039,0
Benimeli,Alicante,3040,0
Benimodo,Valencia,46063,0
Benimuslem,Valencia,46064,0
Beniparrell,Valencia,46065,0
Benirredrà,Valencia,46066,0
Benissa,Alicante,3041,0
Benissanet,Tarragona,43026,0
Benissanó,Valencia,46067,0
Benissoda,Valencia,46068,0
Benissuera,Valencia,46069,0
Benitachell/Poble Nou de Benitatxell (el),Alicante,3042,0
Benitagla,Almería,4026,0
Benizalón,Almería,4027,0
Benlloc,Castellón,12029,0
Benquerencia,Cáceres,10027,0
Benquerencia de la Serena,Badajoz,6018,0
Bentarique,Almería,4028,0
Benuza,León,24016,0
Bera,Navarra,31250,0
Berango,Bizkaia,48016,0
Berantevilla,Álava,1014,0
Beranuy,Huesca,22246,0
Berastegi,Gipuzkoa,20022,0
Beratón,Soria,42034,0
Berbegal,Huesca,22055,0
Berberana,Burgos,9050,0
Berbinzana,Navarra,31053,0
Berceo,La Rioja,26027,0
Bercero,Valladolid,47017,0
Berceruelo,Valladolid,47018,0
Bérchules,Granada,18030,0
Bercial,Segovia,40028,0
Bercial de Zapardiel,Ávila,5026,0
Bercianos del Páramo,León,24017,0
Bercianos del Real Camino,León,24018,0
Bercimuel,Segovia,40029,0
Berdejo,Zaragoza,50047,0
Berga,Barcelona,8022,0
Bergara,Gipuzkoa,20074,0
Bergasa,La Rioja,26028,0
Bergasillas Bajera,La Rioja,26029,0
Berge,Teruel,44040,0
Bergondo,A Coruña,15008,0
Beriáin,Navarra,31905,0
Berja,Almería,4029,0
Berlanas (Las),Ávila,5027,0
Berlanga,Badajoz,6019,0
Berlanga de Duero,Soria,42035,0
Berlanga del Bierzo,León,24019,0
Berlangas de Roa,Burgos,9051,0
Bermellar,Salamanca,37049,0
Bermeo,Bizkaia,48017,0
Bermillo de Sayago,Zamora,49023,0
Bernardos,Segovia,40030,0
Bernedo,Álava,1016,0
Berninches,Guadalajara,19051,0
Bernuy de Porreros,Segovia,40031,0
Bernuy-Zapardiel,Ávila,5029,0
Berriatua,Bizkaia,48018,0
Berrioplano/Berriobeiti,Navarra,31902,0
Berriozar,Navarra,31903,0
Berriz,Bizkaia,48019,0
Berrobi,Gipuzkoa,20023,0
Berrocal,Huelva,21012,0
Berrocal de Huebra,Salamanca,37050,0
Berrocal de Salvatierra,Salamanca,37051,0
Berrocalejo,Cáceres,10028,0
Berrocalejo de Aragona,Ávila,5030,0
Berrueces,Valladolid,47019,0
Berrueco,Zaragoza,50048,0
Berrueco (El),Madrid,28021,0
Bertizarana,Navarra,31054,0
Berzocana,Cáceres,10029,0
Berzosa de Bureba,Burgos,9052,0
Berzosa del Lozoya,Madrid,28020,0
Berzosilla,Palencia,34032,0
Besalú,Girona,17019,0
Bescanó,Girona,17020,0
Betancuria,Las Palmas,35007,0
Betanzos,A Coruña,15009,0
Betelu,Navarra,31055,0
Bétera,Valencia,46070,0
Beteta,Cuenca,16035,0
Betxí,Castellón,12021,0
Beuda,Girona,17021,0
Bezares,La Rioja,26030,0
Bezas,Teruel,44041,0
Biar,Alicante,3043,0
Bicorp,Valencia,46071,0
Bidania-Goiatz,Gipuzkoa,20024,0
Bidaurreta,Navarra,31253,0
Biel,Zaragoza,50901,0
Bielsa,Huesca,22057,0
Bienservida,Albacete,2016,0
Bienvenida,Badajoz,6020,0
Bierge,Huesca,22058,0
Biescas,Huesca,22059,0
Bigastro,Alicante,3044,0
Bigues i Riells,Barcelona,8023,0
Bijuesca,Zaragoza,50050,0
Bilbao,Bizkaia,48020,3
Bimenes,Asturias,33006,0
Binaced,Huesca,22060,0
Binéfar,Huesca,22061,0
Binissalem,Illes Balears,7008,0
Biosca,Lleida,25055,0
Biota,Zaragoza,50051,0
Bisaurri,Huesca,22062,0
Bisbal d'Empordà (La),Girona,17022,0
Bisbal de Falset (La),Tarragona,43027,0
Bisbal del Penedès (La),Tarragona,43028,0
Biscarrués,Huesca,22063,0
Bisimbre,Zaragoza,50052,0
Biure,Girona,17234,0
Biurrun-Olcoz,Navarra,31056,0
Blacos,Soria,42036,0
Blanca,Murcia,30011,0
Blancafort,Tarragona,43029,0
Blancas,Teruel,44042,0
Blancos (Os),Ourense,32012,0
Blanes,Girona,17023,0
Blascomillán,Ávila,5033,0
Blasconuño de Matacabras,Ávila,5034,0
Blascosancho,Ávila,5035,0
Blázquez (Los),Córdoba,14011,0
Blecua y Torres,Huesca,22064,0
Blesa,Teruel,44043,0
Bliecos,Soria,42037,0
Boada,Salamanca,37052,0
Boada de Campos,Palencia,34033,0
Boadella i les Escaules,Girona,17029,0
Boadilla de Rioseco,Palencia,34035,0
Boadilla del Camino,Palencia,34034,0
Boadilla del Monte,Madrid,28022,2
Boal,Asturias,33007,0
Boalo (El),Madrid,28023,0
Bobadilla,La Rioja,26031,0
Bobadilla del Campo,Valladolid,47020,0
Boborás,Ourense,32013,0
Boca de Huérgano,León,24020,0
Bocairent,Valencia,46072,0
Boceguillas,Segovia,40032,0
Bocigas,Valladolid,47021,0
Bocos de Duero,Valladolid,47022,0
Bodera (La),Guadalajara,19052,0
Bodón (El),Salamanca,37054,0
Bodonal de la Sierra,Badajoz,6021,0
Boecillo,Valladolid,47023,0
Bogajo,Salamanca,37055,0
Bogarra,Albacete,2017,0
Bohodón (El),Ávila,5036,0
Bohonal de Ibor,Cáceres,10030,0
Bohoyo,Ávila,5037,0
Boimorto,A Coruña,15010,0
Boiro,A Coruña,15011,0
Bola (A),Ourense,32014,0
Bolaños de Calatrava,Ciudad Real,13023,0
Bolaños de Campos,Valladolid,47024,0
Bolbaite,Valencia,46073,0
Bollullos de la Mitación,Sevilla,41016,0
Bollullos Par del Condado,Huelva,21013,0
Bolo (O),Ourense,32015,0
Boltaña,Huesca,22066,0
Bolulla,Alicante,3045,0
Bolvir,Girona,17024,0
Bonansa,Huesca,22067,0
Bonares,Huelva,21014,0
Bonastre,Tarragona,43030,0
Bonete,Albacete,2018,0
Boniches,Cuenca,16036,0
Bonilla de la Sierra,Ávila,5038,0
Bonillo (El),Albacete,2019,0
Bonrepòs i Mirambell,Valencia,46074,0
Boñar,León,24021,0
Boqueixón,A Coruña,15012,0
Boquiñeni,Zaragoza,50053,0
Borau,Huesca,22068,0
Bordalba,Zaragoza,50054,0
Bòrdes (Es),Lleida,25057,0
Bordils,Girona,17025,0
Bordón,Teruel,44044,0
Borge (El),Málaga,29030,0
Borges Blanques (Les),Lleida,25058,0
Borges del Camp (Les),Tarragona,43031,0
Borja,Zaragoza,50055,0
Borjabad,Soria,42038,0
Bormujos,Sevilla,41017,1
Bornos,Cádiz,11010,0
Borobia,Soria,42039,0
Borox,Toledo,45021,0
Borrassà,Girona,17026,0
Borredà,Barcelona,8024,0
Borrenes,León,24022,0
Borriana/Burriana,Castellón,12032,0
Borriol,Castellón,12031,0
Bosque (El),Cádiz,11011,0
Bossòst,Lleida,25059,0
Bot,Tarragona,43032,0
Botarell,Tarragona,43033,0
Botija,Cáceres,10031,0
Botorrita,Zaragoza,50056,0
Bouza (La),Salamanca,37056,0
Bóveda,Lugo,27008,0
Bóveda de Toro (La),Zamora,49024,0
Bóveda del Río Almar,Salamanca,37057,0
Bovera,Lleida,25056,0
Bozoó,Burgos,9054,0
Brabos,Ávila,5039,0
Bràfim,Tarragona,43034,0
Brahojos de Medina,Valladolid,47025,0
Brañosera,Palencia,34036,0
Braojos,Madrid,28024,0
Brazacorta,Burgos,9055,0
Brazatortas,Ciudad Real,13024,0
Brazuelo,León,24023,0
Brea de Aragón,Zaragoza,50057,0
Brea de Tajo,Madrid,28025,0
Breda,Girona,17027,0
Brenes,Sevilla,41018,0
Breña Alta,Santa Cruz de Tenerife,38008,0
Breña Baja,Santa Cruz de Tenerife,38009,0
Bretó,Zamora,49025,0
Bretocino,Zamora,49026,0
Brieva,Segovia,40033,0
Brieva de Cameros,La Rioja,26032,0
Brihuega,Guadalajara,19053,0
Brime de Sog,Zamora,49027,0
Brime de Urz,Zamora,49028,0
Brincones,Salamanca,37058,0
Briñas,La Rioja,26033,0
Brión,A Coruña,15013,0
Briones,La Rioja,26034,0
Briviesca,Burgos,9056,0
Bronchales,Teruel,44045,0
Broto,Huesca,22069,0
Brozas,Cáceres,10032,0
Bruc (El),Barcelona,8025,0
Brull (El),Barcelona,8026,0
Brunete,Madrid,28026,0
Brunyola i Sant Martí Sapresa,Girona,17028,0
Buberos,Soria,42041,0
Bubierca,Zaragoza,50058,0
Bubión,Granada,18032,0
Buciegas,Cuenca,16038,0
Budia,Guadalajara,19054,0
Buenache de Alarcón,Cuenca,16039,0
Buenache de la Sierra,Cuenca,16040,0
Buenamadre,Salamanca,37059,0
Buenaventura,Toledo,45022,0
Buenavista,Salamanca,37060,0
Buenavista de Valdavia,Palencia,34037,0
Buenavista del Norte,Santa Cruz de Tenerife,38010,0
Buendía,Cuenca,16041,0
Bueña,Teruel,44046,0
Bueu,Pontevedra,36004,0
Bufali,Valencia,46075,0
Bugarra,Valencia,46076,0
Bugedo,Burgos,9057,0
Búger,Illes Balears,7009,0
Buitrago,Soria,42042,0
Buitrago del Lozoya,Madrid,28027,0
Bujalance,Córdoba,14012,0
Bujalaro,Guadalajara,19055,0
Bujaraloz,Zaragoza,50059,0
Bularros,Ávila,5040,0
Bulbuente,Zaragoza,50060,0
Bullas,Murcia,30012,0
Buniel,Burgos,9058,0
Bunyola,Illes Balears,7010,0
Buñol,Valencia,46077,0
Buñuel,Navarra,31057,0
Burbáguena,Teruel,44047,0
Burela,Lugo,27902,0
Bureta,Zaragoza,50061,0
Burganes de Valverde,Zamora,49029,0
Burgo (El),Málaga,29031,0
Burgo de Ebro (El),Zaragoza,50062,0
Burgo de Osma-Ciudad de Osma,Soria,42043,0
Burgo Ranero (El),León,24024,0
Burgohondo,Ávila,5041,0
Burgos,Burgos,9059,3
Burgui/Burgi,Navarra,31059,0
Burguillos,Sevilla,41019,0
Burguillos de Toledo,Toledo,45023,0
Burguillos del Cerro,Badajoz,6022,0
Burjassot,Valencia,46078,1
Burlada/Burlata,Navarra,31060,0
Burón,León,24025,0
Burujón,Toledo,45024,0
Busot,Alicante,3046,0
Busquístar,Granada,18033,0
Bustares,Guadalajara,19057,0
Bustarviejo,Madrid,28028,0
Buste (El),Zaragoza,50063,0
Bustillo de Chaves,Valladolid,47026,0
Bustillo de la Vega,Palencia,34038,0
Bustillo del Oro,Zamora,49030,0
Bustillo del Páramo,León,24026,0
Bustillo del Páramo de Carrión,Palencia,34039,0
Busto (El),Navarra,31061,0
Busto de Bureba,Burgos,9060,0
Busturia,Bizkaia,48021,0
Cabacés,Tarragona,43035,0
Cabaco (El),Salamanca,37061,0
Caballar,Segovia,40034,0
Cabana de Bergantiños,A Coruña,15014,0
Cabanabona,Lleida,25060,0
Cabanas,A Coruña,15015,0
Cabanelles,Girona,17031,0
Cabanes,Castellón,12033,0
Cabanes,Girona,17030,0
Cabanillas,Navarra,31062,0
Cabanillas de la Sierra,Madrid,28029,0
Cabanillas del Campo,Guadalajara,19058,0
Cabanyes (Les),Barcelona,8027,0
Cabañas de Ebro,Zaragoza,50064,0
Cabañas de la Sagra,Toledo,45025,0
Cabañas de Polendos,Segovia,40035,0
Cabañas de Sayago,Zamora,49031,0
Cabañas de Yepes,Toledo,45026,0
Cabañas del Castillo,Cáceres,10033,0
Cabañas Raras,León,24027,0
Cabañes de Esgueva,Burgos,9061,0
Cabeza de Béjar (La),Salamanca,37063,0
Cabeza del Buey,Badajoz,6023,0
Cabeza del Caballo,Salamanca,37065,0
Cabeza la Vaca,Badajoz,6024,0
Cabezabellosa,Cáceres,10034,0
Cabezabellosa de la Calzada,Salamanca,37062,0
Cabezamesada,Toledo,45027,0
Cabezarados,Ciudad Real,13025,0
Cabezarrubias del Puerto,Ciudad Real,13026,0
Cabezas de Alambre,Ávila,5042,0
Cabezas de San Juan (Las),Sevilla,41020,0
Cabezas del Pozo,Ávila,5043,0
Cabezas del Villar,Ávila,5044,0
Cabezas Rubias,Huelva,21015,0
Cabezón de Cameros,La Rioja,26035,0
Cabezón de la Sal,Cantabria,39012,0
Cabezón de la Sierra,Burgos,9062,0
Cabezón de Liébana,Cantabria,39013,0
Cabezón de Pisuerga,Valladolid,47027,0
Cabezón de Valderaduey,Valladolid,47028,0
Cabezuela,Segovia,40036,0
Cabezuela del Valle,Cáceres,10035,0
Cabizuela,Ávila,5045,0
Cabó,Lleida,25061,0
Cabolafuente,Zaragoza,50065,0
Cabra,Córdoba,14013,1
Cabra de Mora,Teruel,44048,0
Cabra del Camp,Tarragona,43036,0
Cabra del Santo Cristo,Jaén,23017,0
Cabrales,Asturias,33008,0
Cabranes,Asturias,33009,0
Cabredo,Navarra,31063,0
Cabrejas del Campo,Soria,42044,0
Cabrejas del Pinar,Soria,42045,0
Cabrera (La),Madrid,28030,0
Cabrera d'Anoia,Barcelona,8028,0
Cabrera de Mar,Barcelona,8029,0
Cabrerizos,Salamanca,37067,0
Cabrero,Cáceres,10036,0
Cabreros del Monte,Valladolid,47029,0
Cabreros del Río,León,24028,0
Cabrillanes,León,24029,0
Cabrillas,Salamanca,37068,0
Cabrils,Barcelona,8030,0
Cabuérniga,Cantabria,39014,0
Cacabelos,León,24030,0
Cáceres,Cáceres,10037,1
Cachorrilla,Cáceres,10038,0
Cacín,Granada,18034,0
Cadalso,Cáceres,10039,0
Cadalso de los Vidrios,Madrid,28031,0
Cadaqués,Girona,17032,0
Cádiar,Granada,18035,0
Cádiz,Cádiz,11012,1
Cadreita,Navarra,31064,0
Cadrete,Zaragoza,50066,0
Cájar,Granada,18036,0
Cala,Huelva,21016,0
Calabazas de Fuentidueña,Segovia,40037,0
Calaceite,Teruel,44049,0
Calaf,Barcelona,8031,0
Calafell,Tarragona,43037,0
Calahorra,La Rioja,26036,0
Calahorra (La),Granada,18114,0
Calahorra de Boedo,Palencia,34041,0
Calamocha,Teruel,44050,0
Calamonte,Badajoz,6025,0
Calanda,Teruel,44051,0
Calañas,Huelva,21017,0
Calasparra,Murcia,30013,0
Calatañazor,Soria,42046,0
